,LRPrivPPR,LRProtPPR,LRPrivNPR,LRProtNPR,LDAPrivPPR,LDAProtPPR,LDAPrivNPR,LDAProtNPR,XGPrivPPR,XGProtPPR,XGPrivNPR,XGProtNPR,RFPrivPPR,RFProtPPR,RFPrivNPR,RFProtNPR
0,0.15217391304347827,0.3157894736842105,0.8478260869565217,0.6842105263157895,0.2608695652173913,0.2982456140350877,0.7391304347826086,0.7017543859649122,0.32608695652173914,0.3508771929824561,0.6739130434782609,0.6491228070175439,0.2391304347826087,0.2631578947368421,0.7608695652173914,0.7368421052631579
1,0.4878048780487805,0.2903225806451613,0.5121951219512195,0.7096774193548387,0.4146341463414634,0.25806451612903225,0.5853658536585366,0.7419354838709677,0.4634146341463415,0.27419354838709675,0.5365853658536586,0.7258064516129032,0.4146341463414634,0.2903225806451613,0.5853658536585366,0.7096774193548387
2,0.4482758620689655,0.2702702702702703,0.5517241379310345,0.7297297297297297,0.5172413793103449,0.2972972972972973,0.4827586206896552,0.7027027027027027,0.4827586206896552,0.36486486486486486,0.5172413793103449,0.6351351351351351,0.5862068965517241,0.33783783783783783,0.41379310344827586,0.6621621621621622
3,0.2,0.09523809523809523,0.8,0.9047619047619048,0.275,0.2857142857142857,0.725,0.7142857142857143,0.275,0.2698412698412698,0.725,0.7301587301587301,0.225,0.23809523809523808,0.775,0.7619047619047619
4,0.24074074074074073,0.10204081632653061,0.7592592592592593,0.8979591836734694,0.35185185185185186,0.24489795918367346,0.6481481481481481,0.7551020408163265,0.37037037037037035,0.30612244897959184,0.6296296296296297,0.6938775510204082,0.2962962962962963,0.1836734693877551,0.7037037037037037,0.8163265306122449
5,0.4222222222222222,0.29310344827586204,0.5777777777777777,0.7068965517241379,0.4444444444444444,0.3793103448275862,0.5555555555555556,0.6206896551724138,0.4888888888888889,0.46551724137931033,0.5111111111111111,0.5344827586206896,0.4666666666666667,0.41379310344827586,0.5333333333333333,0.5862068965517241
6,0.2777777777777778,0.31343283582089554,0.7222222222222222,0.6865671641791045,0.5277777777777778,0.4626865671641791,0.4722222222222222,0.5373134328358209,0.4444444444444444,0.3582089552238806,0.5555555555555556,0.6417910447761194,0.4444444444444444,0.34328358208955223,0.5555555555555556,0.6567164179104478
7,0.23255813953488372,0.2,0.7674418604651163,0.8,0.32558139534883723,0.36666666666666664,0.6744186046511628,0.6333333333333333,0.37209302325581395,0.43333333333333335,0.627906976744186,0.5666666666666667,0.37209302325581395,0.38333333333333336,0.627906976744186,0.6166666666666667
8,0.2553191489361702,0.30357142857142855,0.7446808510638298,0.6964285714285714,0.3829787234042553,0.32142857142857145,0.6170212765957447,0.6785714285714286,0.3617021276595745,0.3392857142857143,0.6382978723404256,0.6607142857142857,0.40425531914893614,0.26785714285714285,0.5957446808510638,0.7321428571428571
9,0.2916666666666667,0.3090909090909091,0.7083333333333334,0.6909090909090909,0.4166666666666667,0.3090909090909091,0.5833333333333334,0.6909090909090909,0.4583333333333333,0.36363636363636365,0.5416666666666666,0.6363636363636364,0.375,0.2727272727272727,0.625,0.7272727272727273
10,0.3333333333333333,0.28125,0.6666666666666666,0.71875,0.4358974358974359,0.3125,0.5641025641025641,0.6875,0.48717948717948717,0.296875,0.5128205128205128,0.703125,0.48717948717948717,0.234375,0.5128205128205128,0.765625
11,0.14285714285714285,0.16393442622950818,0.8571428571428571,0.8360655737704918,0.35714285714285715,0.39344262295081966,0.6428571428571429,0.6065573770491803,0.4523809523809524,0.39344262295081966,0.5476190476190477,0.6065573770491803,0.30952380952380953,0.32786885245901637,0.6904761904761905,0.6721311475409836
12,0.3111111111111111,0.3103448275862069,0.6888888888888889,0.6896551724137931,0.4666666666666667,0.3448275862068966,0.5333333333333333,0.6551724137931034,0.4222222222222222,0.3275862068965517,0.5777777777777777,0.6724137931034483,0.4444444444444444,0.25862068965517243,0.5555555555555556,0.7413793103448276
