,Logistic Regression Priviledged Rate,Logistic Regression Discriminated Rate,LDA Priviledged Rate,LDA Discriminated Rate,XG Priviledged Rate,XG Discriminated Rate,Decision Tree Priviledged Rate,Decision Tree Discriminated Rate,RF Priviledged Rate,RF Discriminated Rate
177,0.35135135135135137,0.345679012345679,0.5151515151515151,0.26744186046511625,0.47058823529411764,0.3625,0.47058823529411764,0.4533333333333333,0.42857142857142855,0.26744186046511625
178,0.16363636363636364,0.23809523809523808,0.14285714285714285,0.2839506172839506,0.18518518518518517,0.23809523809523808,0.4222222222222222,0.5294117647058824,0.12280701754385964,0.2235294117647059
179,0.3620689655172414,0.25,0.46296296296296297,0.3888888888888889,0.38596491228070173,0.3888888888888889,0.3620689655172414,0.5625,0.38596491228070173,0.3888888888888889
180,0.23636363636363636,0.2894736842105263,0.2830188679245283,0.30666666666666664,0.3877551020408163,0.42028985507246375,0.4166666666666667,0.3424657534246575,0.2830188679245283,0.32432432432432434
181,0.265625,0.12658227848101267,0.2857142857142857,0.2191780821917808,0.3064516129032258,0.2714285714285714,0.32786885245901637,0.3484848484848485,0.24615384615384617,0.15584415584415584
182,0.15384615384615385,0.24324324324324326,0.20967741935483872,0.24324324324324326,0.25,0.2602739726027397,0.2711864406779661,0.29577464788732394,0.20967741935483872,0.2777777777777778
183,0.4634146341463415,0.14942528735632185,0.5789473684210527,0.19047619047619047,0.4634146341463415,0.21951219512195122,0.36363636363636365,0.25,0.3953488372093023,0.14942528735632185
184,0.2549019607843137,0.17647058823529413,0.391304347826087,0.25,0.4222222222222222,0.17647058823529413,0.6410256410256411,0.3157894736842105,0.45454545454545453,0.16279069767441862
185,0.08823529411764706,0.1111111111111111,0.32142857142857145,0.2,0.37037037037037035,0.2,0.5416666666666666,0.2328767123287671,0.23333333333333334,0.125
186,0.2463768115942029,0.17391304347826086,0.2835820895522388,0.14084507042253522,0.2835820895522388,0.24615384615384617,0.4576271186440678,0.265625,0.30303030303030304,0.208955223880597
187,0.1,0.04878048780487805,0.2833333333333333,0.2647058823529412,0.3050847457627119,0.2463768115942029,0.3508771929824561,0.30303030303030304,0.203125,0.2112676056338028
